Source 	 Sink 	 Weight
 AIG 	 ALK 	 1.247717
 AIG 	 ALL 	 0.9674473
 AIG 	 ALLE 	 1.025175
 AIG 	 ALXN 	 1.143162
 AIG 	 AMAT 	 1.088447
 AIG 	 AMD 	 1.252483
 AIG 	 AME 	 0.9376838
 AIG 	 AMG 	 0.8886934
 AIG 	 AMGN 	 1.055572
 AIG 	 AMP 	 0.8213334
 AIG 	 AMT 	 1.139466
 AIG 	 AMZN 	 1.152213
 AIG 	 AN 	 1.078255
 AIG 	 ANTM 	 1.10123
 AIG 	 AON 	 0.9269751
 AIG 	 APA 	 1.116699
 AIG 	 APC 	 1.121719
 AIG 	 APD 	 1.00948
 AIG 	 APH 	 1.241544
 AIG 	 ARE 	 1.202802
 AIG 	 ARNC 	 1.269855
 AIG 	 ATVI 	 1.177654
 AIG 	 AVB 	 1.215314
 AIG 	 AVGO 	 1.112572
 AIG 	 AVY 	 1.060332
 AIG 	 AWK 	 1.320855
 AIG 	 AXP 	 1.030074
 AIG 	 AYI 	 1.159768
 AIG 	 AZO 	 1.162975
 AIG 	 BA 	 1.007928
 AIG 	 BAC 	 0.8134812
 AIG 	 BAX 	 1.293168
 AIG 	 BBBY 	 1.131869
 AIG 	 BBT 	 0.8258039
 AIG 	 BBY 	 1.187757
 AIG 	 BCR 	 1.204653
 AIG 	 BDX 	 1.143468
 AIG 	 BEN 	 0.8968937
 AIG 	 BF.B 	 1.287145
 AIG 	 BHI 	 1.147137
 AIG 	 BIIB 	 1.178305
 AIG 	 BK 	 0.8341531
 AIG 	 BLK 	 0.8505261
 AIG 	 BLL 	 1.08491
 AIG 	 BMY 	 1.231558
 AIG 	 BRK.B 	 0.8269563
 AIG 	 BSX 	 1.146984
 AIG 	 BWA 	 1.004444
 AIG 	 BXP 	 1.129813
 AIG 	 C 	 0.7569186
 AIG 	 CA 	 1.041463
 AIG 	 CAG 	 1.30605
 AIG 	 CAH 	 1.084129
 AIG 	 CAT 	 1.036312
 AIG 	 CB 	 0.8587706
 AIG 	 CBG 	 0.939851
 AIG 	 CBOE 	 1.239532
 AIG 	 CBS 	 1.102686
 AIG 	 CCI 	 1.201527
 AIG 	 CCL 	 1.051993
 AIG 	 CELG 	 1.241756
 AIG 	 CERN 	 1.1191
 AIG 	 CF 	 1.337804
 AIG 	 CHD 	 1.330911
 AIG 	 CHK 	 1.245878
 AIG 	 CHRW 	 1.171165
 AIG 	 CHTR 	 1.132641
 AIG 	 CI 	 1.160612
 AIG 	 CINF 	 0.9038188
 AIG 	 CL 	 1.101708
 AIG 	 CLX 	 1.213006
 AIG 	 CMA 	 0.8952827
 AIG 	 CMCSA 	 1.305486
 AIG 	 CME 	 1.067798
 AIG 	 CMG 	 1.265916
 AIG 	 CMI 	 1.038045
 AIG 	 CMS 	 1.338273
 AIG 	 CNC 	 1.27605
 AIG 	 CNP 	 1.199376
 AIG 	 COF 	 0.9112208
 AIG 	 COG 	 1.19649
 AIG 	 COH 	 1.174088
 AIG 	 COL 	 0.9964473
 AIG 	 COO 	 1.198217
 AIG 	 COP 	 1.099443
 AIG 	 COST 	 1.126016
 AIG 	 COTY 	 1.274316
 AIG 	 CPB 	 1.221563
 AIG 	 CRM 	 1.121562
 AIG 	 CSCO 	 1.065702
 AIG 	 CSX 	 1.047018
 AIG 	 CTAS 	 1.026914
 AIG 	 CTL 	 1.172485
 AIG 	 CTSH 	 1.099041
 AIG 	 CTXS 	 1.101642
 AIG 	 CVS 	 1.124742
 AIG 	 CVX 	 1.070407
 AIG 	 CXO 	 1.154974
 AIG 	 D 	 1.272186
 AIG 	 DAL 	 1.126422
 AIG 	 DD 	 1.07725
 AIG 	 DE 	 1.094584
 AIG 	 DFS 	 0.9168155
 AIG 	 DG 	 1.229432
 AIG 	 DGX 	 1.063689
 AIG 	 DHI 	 1.059233
 AIG 	 DHR 	 1.066246
 AIG 	 DIS 	 1.048919
 AIG 	 DISCA 	 1.232107
 AIG 	 DISCK 	 1.228033
 AIG 	 DISH 	 1.136601
 AIG 	 DLPH 	 1.001253
 AIG 	 DLR 	 1.288412
 AIG 	 DLTR 	 1.189057
 AIG 	 DOV 	 1.016819
 AIG 	 DOW 	 1.029155
 AIG 	 DPS 	 1.219851
 AIG 	 DRI 	 1.161571
 AIG 	 DTE 	 1.295762
 AIG 	 DUK 	 1.323653
 AIG 	 DVA 	 1.089207
 AIG 	 DVN 	 1.109437
 AIG 	 DXC 	 1.266472
 AIG 	 EA 	 1.208906
 AIG 	 EBAY 	 1.286064
 AIG 	 ECL 	 1.004539
 AIG 	 ED 	 1.399986
 AIG 	 EFX 	 1.045086
 AIG 	 EIX 	 1.349668
 AIG 	 EL 	 1.076831
 AIG 	 EMN 	 1.00951
 AIG 	 EMR 	 0.9979235
 AIG 	 EOG 	 1.128138
 AIG 	 EQIX 	 1.113847
 AIG 	 EQR 	 1.257848
 AIG 	 EQT 	 1.200314
 AIG 	 ES 	 1.328353
 AIG 	 ESRX 	 1.098611
 AIG 	 ESS 	 1.225369
 AIG 	 ETFC 	 0.9125893
 AIG 	 ETN 	 0.9430586
 AIG 	 ETR 	 1.292062
 AIG 	 EVHC 	 1.359584
 AIG 	 EW 	 1.270721
 AIG 	 EXC 	 1.263377
 AIG 	 EXPD 	 1.073079
 AIG 	 EXPE 	 1.159767
 AIG 	 EXR 	 1.272634
 AIG 	 F 	 1.008654
 AIG 	 FAST 	 1.080207
 AIG 	 FB 	 1.108377
 AIG 	 FBHS 	 1.068948
 AIG 	 FCX 	 1.178371
 AIG 	 FDX 	 1.006572
 AIG 	 FE 	 1.266935
 AIG 	 FFIV 	 1.144953
 AIG 	 FIS 	 1.003582
 AIG 	 FISV 	 1.007583
 AIG 	 FITB 	 0.8341173
 AIG 	 FL 	 1.182041
 AIG 	 FLIR 	 1.132434
 AIG 	 FLR 	 1.017355
 AIG 	 FLS 	 1.06195
 AIG 	 FMC 	 1.113038
 AIG 	 FOX 	 1.083364
 AIG 	 FOXA 	 1.100474
 AIG 	 FRT 	 1.193447
 AIG 	 FTI 	 1.104046
 AIG 	 GD 	 0.9778031
 AIG 	 GE 	 0.966781
 AIG 	 GGP 	 1.165129
 AIG 	 GILD 	 1.167775
 AIG 	 GIS 	 1.15634
 AIG 	 GLW 	 1.028949
 AIG 	 GM 	 1.032053
 AIG 	 GOOG 	 1.102471
 AIG 	 GOOGL 	 1.099045
 AIG 	 GPC 	 0.9919723
 AIG 	 GPN 	 1.154321
 AIG 	 GPS 	 1.216486
 AIG 	 GRMN 	 1.128506
 AIG 	 GS 	 0.7944182
 AIG 	 GT 	 1.0216
 AIG 	 GWW 	 1.103883
 AIG 	 HAL 	 1.098706
 AIG 	 HAS 	 1.182947
 AIG 	 HBAN 	 0.870016
 AIG 	 HBI 	 1.337985
 AIG 	 HCA 	 1.164675
 AIG 	 HCN 	 1.303039
 AIG 	 HCP 	 1.274457
 AIG 	 HD 	 1.047895
 AIG 	 HES 	 1.102303
 AIG 	 HIG 	 0.8196031
 AIG 	 HOG 	 1.093144
 AIG 	 HOLX 	 1.146002
 AIG 	 HON 	 0.9489884
 AIG 	 HP 	 1.152399
 AIG 	 HPQ 	 1.243995
 AIG 	 HRB 	 1.189244
 AIG 	 HRL 	 1.34472
 AIG 	 HRS 	 1.014507
 AIG 	 HSIC 	 1.053363
 AIG 	 HST 	 1.047034
 AIG 	 HSY 	 1.23537
 AIG 	 HUM 	 1.2093
 AIG 	 IBM 	 1.048669
 AIG 	 ICE 	 1.315266
 AIG 	 IDXX 	 1.281165
 AIG 	 IFF 	 1.043003
 AIG 	 ILMN 	 1.180954
 AIG 	 INCY 	 1.173015
 AIG 	 INTC 	 1.077901
 AIG 	 INTU 	 1.02574
 AIG 	 IP 	 1.025849
 AIG 	 IPG 	 1.036922
 AIG 	 IR 	 0.9487137
 AIG 	 IRM 	 1.238567
 AIG 	 ISRG 	 1.182114
 AIG 	 IT 	 1.118823
 AIG 	 ITW 	 0.9210321
 AIG 	 IVZ 	 0.8127197
 AIG 	 JBHT 	 1.086031
 AIG 	 JCI 	 1.094409
 AIG 	 JEC 	 1.003993
 AIG 	 JNJ 	 1.071331
 AIG 	 JNPR 	 1.148805
 AIG 	 JPM 	 0.751219
 AIG 	 JWN 	 1.218465
 AIG 	 K 	 1.198806
 AIG 	 KEY 	 0.8552437
 AIG 	 KIM 	 1.174137
 AIG 	 KLAC 	 1.177861
 AIG 	 KMB 	 1.143711
 AIG 	 KMI 	 1.165511
 AIG 	 KMX 	 1.084312
 AIG 	 KO 	 1.164017
 AIG 	 KORS 	 1.25024
 AIG 	 KR 	 1.315592
 AIG 	 KSS 	 1.243527
 AIG 	 KSU 	 1.095195
 AIG 	 L 	 0.8435525
 AIG 	 LB 	 1.21056
 AIG 	 LEG 	 1.028605
 AIG 	 LEN 	 1.036749
 AIG 	 LH 	 1.089701
 AIG 	 LKQ 	 1.022694
 AIG 	 LLL 	 1.08285
 AIG 	 LLY 	 1.194804
 AIG 	 LMT 	 1.092928
 AIG 	 LNC 	 0.7841591
 AIG 	 LNT 	 1.388153
 AIG 	 LOW 	 1.067655
 AIG 	 LRCX 	 1.079492
 AIG 	 LUK 	 0.9365963
 AIG 	 LUV 	 1.169917
 AIG 	 LVLT 	 1.047127
 AIG 	 LYB 	 1.066308
 AIG 	 M 	 1.21161
 AIG 	 MA 	 0.952484
 AIG 	 MAA 	 1.263977
 AIG 	 MAC 	 1.164264
 AIG 	 MAR 	 1.037937
 AIG 	 MAS 	 1.079663
 AIG 	 MAT 	 1.231305
 AIG 	 MCD 	 1.123882
 AIG 	 MCHP 	 1.094388
 AIG 	 MCK 	 1.158576
 AIG 	 MCO 	 0.9431471
 AIG 	 MDLZ 	 1.071624
 AIG 	 MDT 	 1.094582
 AIG 	 MET 	 0.7635678
 AIG 	 MHK 	 1.018647
 AIG 	 MJN 	 1.178936
 AIG 	 MKC 	 1.167847
 AIG 	 MLM 	 1.05206
 AIG 	 MMC 	 0.8679838
 AIG 	 MMM 	 1.009282
 AIG 	 MNK 	 1.172685
 AIG 	 MNST 	 1.416115
 AIG 	 MO 	 1.232372
 AIG 	 MON 	 1.10749
 AIG 	 MOS 	 1.190388
 AIG 	 MPC 	 1.200773
 AIG 	 MRK 	 1.076391
 AIG 	 MRO 	 1.164204
 AIG 	 MS 	 0.7894651
 AIG 	 MSFT 	 1.06669
 AIG 	 MSI 	 1.111122
 AIG 	 MTB 	 0.8698908
 AIG 	 MTD 	 1.003521
 AIG 	 MU 	 1.158514
 AIG 	 MUR 	 1.133931
 AIG 	 MYL 	 1.154537
 AIG 	 NAVI 	 1.072793
 AIG 	 NBL 	 1.152763
 AIG 	 NDAQ 	 1.028887
 AIG 	 NEE 	 1.290206
 AIG 	 NEM 	 1.426885
 AIG 	 NFLX 	 1.3577
 AIG 	 NFX 	 1.147297
 AIG 	 NI 	 1.352641
 AIG 	 NKE 	 1.288096
 AIG 	 NLSN 	 1.120173
 AIG 	 NOC 	 1.045359
 AIG 	 NOV 	 1.149654
 AIG 	 NRG 	 1.247244
 AIG 	 NSC 	 1.053297
 AIG 	 NTAP 	 1.091775
 AIG 	 NTRS 	 0.831347
 AIG 	 NUE 	 1.029718
 AIG 	 NVDA 	 1.213753
 AIG 	 NWL 	 1.089761
 AIG 	 NWS 	 1.060435
 AIG 	 NWSA 	 1.030091
 AIG 	 O 	 1.358544
 AIG 	 OKE 	 1.166537
 AIG 	 OMC 	 1.006261
 AIG 	 ORCL 	 1.025519
 AIG 	 ORLY 	 1.169818
 AIG 	 OXY 	 1.105176
 AIG 	 PAYX 	 1.013797
 AIG 	 PBCT 	 0.8806396
 AIG 	 PCAR 	 0.9299424
 AIG 	 PCG 	 1.289796
 AIG 	 PCLN 	 1.067858
 AIG 	 PDCO 	 1.129887
 AIG 	 PEG 	 1.269086
 AIG 	 PEP 	 1.1105
 AIG 	 PFE 	 1.11086
 AIG 	 PFG 	 0.7906095
 AIG 	 PG 	 1.166026
 AIG 	 PGR 	 0.9701948
 AIG 	 PH 	 0.9840783
 AIG 	 PHM 	 1.066746
 AIG 	 PKI 	 1.053419
 AIG 	 PLD 	 1.091406
 AIG 	 PM 	 1.17901
 AIG 	 PNC 	 0.8089352
 AIG 	 PNR 	 1.017382
 AIG 	 PNW 	 1.308684
 AIG 	 PPG 	 1.244192
 AIG 	 PPL 	 1.252961
 AIG 	 PRGO 	 1.225318
 AIG 	 PRU 	 0.7565127
 AIG 	 PSA 	 1.224854
 AIG 	 PSX 	 1.03
 AIG 	 PVH 	 1.133942
 AIG 	 PWR 	 1.12684
 AIG 	 PX 	 1.000915
 AIG 	 PXD 	 1.160989
 AIG 	 QCOM 	 1.170927
 AIG 	 R 	 1.023324
 AIG 	 RAI 	 1.301936
 AIG 	 RCL 	 1.082226
 AIG 	 REG 	 1.212666
 AIG 	 REGN 	 1.154942
 AIG 	 RF 	 0.8379078
 AIG 	 RHI 	 1.016428
 AIG 	 RHT 	 1.058795
 AIG 	 RIG 	 1.192225
 AIG 	 RJF 	 0.8625866
 AIG 	 RL 	 1.175662
 AIG 	 ROK 	 0.9703231
 AIG 	 ROP 	 0.9887515
 AIG 	 ROST 	 1.287774
 AIG 	 RRC 	 1.222446
 AIG 	 RSG 	 1.128868
 AIG 	 RTN 	 1.123614
 AIG 	 SBUX 	 1.299629
 AIG 	 SCG 	 1.318353
 AIG 	 SCHW 	 0.8741543
 AIG 	 SEE 	 1.059236
 AIG 	 SHW 	 1.096137
 AIG 	 SIG 	 1.162751
 AIG 	 SJM 	 1.198219
 AIG 	 SLB 	 1.089232
 AIG 	 SLG 	 1.095061
 AIG 	 SNA 	 1.003513
 AIG 	 SNI 	 1.135582
 AIG 	 SNPS 	 1.031827
 AIG 	 SO 	 1.336361
 AIG 	 SPG 	 1.188379
 AIG 	 SPGI 	 0.9927643
 AIG 	 SPLS 	 1.186441
 AIG 	 SRCL 	 1.207811
 AIG 	 SRE 	 1.240813
 AIG 	 STI 	 0.8124882
 AIG 	 STT 	 0.8575608
 AIG 	 STX 	 1.180715
 AIG 	 STZ 	 1.146928
 AIG 	 SWK 	 0.9892164
 AIG 	 SWKS 	 1.08075
 AIG 	 SYK 	 1.114528
 AIG 	 SYMC 	 1.141788
 AIG 	 SYY 	 1.18629
 AIG 	 T 	 1.195884
 AIG 	 TAP 	 1.158339
 AIG 	 TDC 	 1.139838
 AIG 	 TDG 	 1.162055
 AIG 	 TEL 	 0.960322
 AIG 	 TGNA 	 1.08648
 AIG 	 TGT 	 1.192277
 AIG 	 TIF 	 1.06533
 AIG 	 TJX 	 1.104122
 AIG 	 TMK 	 1.088307
 AIG 	 TMO 	 0.9823576
 AIG 	 TRIP 	 1.242218
 AIG 	 TROW 	 0.9119262
 AIG 	 TRV 	 0.9211697
 AIG 	 TSCO 	 1.137073
 AIG 	 TSN 	 1.26946
 AIG 	 TSO 	 1.150007
 AIG 	 TSS 	 1.037744
 AIG 	 TWX 	 1.175868
 AIG 	 TXN 	 1.047681
 AIG 	 TXT 	 0.9601445
 AIG 	 UAA 	 1.245391
 AIG 	 UAL 	 1.185909
 AIG 	 UDR 	 1.219688
 AIG 	 UHS 	 1.143186
 AIG 	 ULTA 	 1.172049
 AIG 	 UNH 	 1.069156
 AIG 	 UNM 	 0.8148795
 AIG 	 UNP 	 1.233936
 AIG 	 UPS 	 1.016432
 AIG 	 URI 	 1.06168
 AIG 	 USB 	 0.8037811
 AIG 	 UTX 	 1.001797
 AIG 	 V 	 1.295305
 AIG 	 VAR 	 1.10678
 AIG 	 VFC 	 1.070396
 AIG 	 VIAB 	 1.194946
 AIG 	 VLO 	 1.128758
 AIG 	 VMC 	 1.051286
 AIG 	 VNO 	 1.123835
 AIG 	 VRSK 	 1.132075
 AIG 	 VRSN 	 1.100077
 AIG 	 VRTX 	 1.184035
 AIG 	 VTR 	 1.313721
 AIG 	 VZ 	 1.171807
 AIG 	 WAT 	 1.106378
 AIG 	 WBA 	 1.168324
 AIG 	 WDC 	 1.1185
 AIG 	 WEC 	 1.339641
 AIG 	 WFC 	 0.8304366
 AIG 	 WFM 	 1.294427
 AIG 	 WHR 	 1.096214
 AIG 	 WM 	 1.12406
 AIG 	 WMB 	 1.185854
 AIG 	 WMT 	 1.209937
 AIG 	 WU 	 0.9929534
 AIG 	 WY 	 1.0752
 AIG 	 WYN 	 1.098586
 AIG 	 WYNN 	 1.201145
 AIG 	 XEC 	 1.104089
 AIG 	 XEL 	 1.332102
 AIG 	 XL 	 0.9768114
 AIG 	 XLNX 	 1.102486
 AIG 	 XOM 	 1.045598
 AIG 	 XRAY 	 1.106501
 AIG 	 XRX 	 1.097199
 AIG 	 XYL 	 0.9837798
 AIG 	 YHOO 	 1.16035
 AIG 	 YUM 	 1.144235
 AIG 	 ZBH 	 1.138601
 AIG 	 ZION 	 0.8607559
 AIG 	 ZTS 	 1.149427
 AIV 	 AIZ 	 1.260855
 AIV 	 AJG 	 1.136884
 AIV 	 AKAM 	 1.23836
 AIV 	 ALB 	 1.251267
 AIV 	 ALK 	 1.308586
 AIV 	 ALL 	 1.195094
 AIV 	 ALLE 	 1.168245
 AIV 	 ALXN 	 1.282213
 AIV 	 AMAT 	 1.244419
 AIV 	 AMD 	 1.29482
 AIV 	 AME 	 1.238502
 AIV 	 AMG 	 1.252901
 AIV 	 AMGN 	 1.214992
 AIV 	 AMP 	 1.248093
 AIV 	 AMT 	 0.9746158
 AIV 	 AMZN 	 1.258214
 AIV 	 AN 	 1.271288
 AIV 	 ANTM 	 1.200867
 AIV 	 AON 	 1.187448
 AIV 	 APA 	 1.32295
 AIV 	 APC 	 1.285744
 AIV 	 APD 	 1.186904
 AIV 	 APH 	 1.323991
 AIV 	 ARE 	 0.8312056
 AIV 	 ARNC 	 1.36888
 AIV 	 ATVI 	 1.196679
 AIV 	 AVB 	 0.5896267
 AIV 	 AVGO 	 1.271098
 AIV 	 AVY 	 1.182292
 AIV 	 AWK 	 1.059207
 AIV 	 AXP 	 1.286012
 AIV 	 AYI 	 1.229724
 AIV 	 AZO 	 1.194772
 AIV 	 BA 	 1.208294
 AIV 	 BAC 	 1.303503
 AIV 	 BAX 	 1.368756
 AIV 	 BBBY 	 1.282573
 AIV 	 BBT 	 1.285417
 AIV 	 BBY 	 1.322205
 AIV 	 BCR 	 1.178777
 AIV 	 BDX 	 1.198859
 AIV 	 BEN 	 1.223712
 AIV 	 BF.B 	 1.292674
 AIV 	 BHI 	 1.304715
 AIV 	 BIIB 	 1.292089
 AIV 	 BK 	 1.256877
 AIV 	 BLK 	 1.17455
 AIV 	 BLL 	 1.148427
 AIV 	 BMY 	 1.304025
 AIV 	 BRK.B 	 1.14812
 AIV 	 BSX 	 1.190466
 AIV 	 BWA 	 1.254163
 AIV 	 BXP 	 0.7976138
 AIV 	 C 	 1.244913
 AIV 	 CA 	 1.188725
 AIV 	 CAG 	 1.224427
 AIV 	 CAH 	 1.255097
 AIV 	 CAT 	 1.299464
 AIV 	 CB 	 1.114296
 AIV 	 CBG 	 1.130787
 AIV 	 CBOE 	 1.287587
 AIV 	 CBS 	 1.201262
 AIV 	 CCI 	 1.059682
 AIV 	 CCL 	 1.185067
 AIV 	 CELG 	 1.306454
 AIV 	 CERN 	 1.198743
 AIV 	 CF 	 1.413307
 AIV 	 CHD 	 1.337203
 AIV 	 CHK 	 1.362515
 AIV 	 CHRW 	 1.227122
 AIV 	 CHTR 	 1.237507
 AIV 	 CI 	 1.27578
 AIV 	 CINF 	 1.138527
 AIV 	 CL 	 1.074924
 AIV 	 CLX 	 1.130212
 AIV 	 CMA 	 1.316285
 AIV 	 CMCSA 	 1.363085
 AIV 	 CME 	 1.30676
 AIV 	 CMG 	 1.329505
 AIV 	 CMI 	 1.319364
 AIV 	 CMS 	 1.037448
 AIV 	 CNC 	 1.308573
 AIV 	 CNP 	 1.093827
 AIV 	 COF 	 1.287188
 AIV 	 COG 	 1.346455
 AIV 	 COH 	 1.255248
 AIV 	 COL 	 1.193177
 AIV 	 COO 	 1.271063
 AIV 	 COP 	 1.318746
 AIV 	 COST 	 1.191813
 AIV 	 COTY 	 1.287037
 AIV 	 CPB 	 1.155239
 AIV 	 CRM 	 1.209587
 AIV 	 CSCO 	 1.181465
 AIV 	 CSX 	 1.246518
 AIV 	 CTAS 	 1.180775
 AIV 	 CTL 	 1.296349
 AIV 	 CTSH 	 1.190934
 AIV 	 CTXS 	 1.242695
 AIV 	 CVS 	 1.184499
 AIV 	 CVX 	 1.213772
 AIV 	 CXO 	 1.308294
 AIV 	 D 	 1.076968
 AIV 	 DAL 	 1.258049
 AIV 	 DD 	 1.274818
 AIV 	 DE 	 1.292813
 AIV 	 DFS 	 1.265342
 AIV 	 DG 	 1.313977
 AIV 	 DGX 	 1.132224
 AIV 	 DHI 	 1.165787
 AIV 	 DHR 	 1.263964
 AIV 	 DIS 	 1.193758
 AIV 	 DISCA 	 1.307223
 AIV 	 DISCK 	 1.304913
 AIV 	 DISH 	 1.244537
 AIV 	 DLPH 	 1.235055
 AIV 	 DLR 	 0.9388226
 AIV 	 DLTR 	 1.245937
 AIV 	 DOV 	 1.300491
 AIV 	 DOW 	 1.263847
 AIV 	 DPS 	 1.135138
 AIV 	 DRI 	 1.236721
 AIV 	 DTE 	 1.028478
 AIV 	 DUK 	 1.050535
 AIV 	 DVA 	 1.141544
 AIV 	 DVN 	 1.290523
 AIV 	 DXC 	 1.321001
 AIV 	 EA 	 1.244375
 AIV 	 EBAY 	 1.368184
 AIV 	 ECL 	 1.205509
 AIV 	 ED 	 1.075807
 AIV 	 EFX 	 1.093409
 AIV 	 EIX 	 1.05523
 AIV 	 EL 	 1.214309
 AIV 	 EMN 	 1.253725
 AIV 	 EMR 	 1.241276
 AIV 	 EOG 	 1.275817
 AIV 	 EQIX 	 1.070521
 AIV 	 EQR 	 0.7050434
 AIV 	 EQT 	 1.342513
 AIV 	 ES 	 1.037826
 AIV 	 ESRX 	 1.277982
 AIV 	 ESS 	 0.6007701
 AIV 	 ETFC 	 1.328463
 AIV 	 ETN 	 1.249873
 AIV 	 ETR 	 1.019647
 AIV 	 EVHC 	 1.339623
 AIV 	 EW 	 1.32921
 AIV 	 EXC 	 1.150282
 AIV 	 EXPD 	 1.258341
 AIV 	 EXPE 	 1.216483
 AIV 	 EXR 	 0.8239485
 AIV 	 F 	 1.243617
 AIV 	 FAST 	 1.271884
 AIV 	 FB 	 1.23502
 AIV 	 FBHS 	 1.211024
 AIV 	 FCX 	 1.308838
 AIV 	 FDX 	 1.159244
 AIV 	 FE 	 1.123434
 AIV 	 FFIV 	 1.279551
 AIV 	 FIS 	 1.161839
 AIV 	 FISV 	 1.080665
 AIV 	 FITB 	 1.302058
 AIV 	 FL 	 1.280365
 AIV 	 FLIR 	 1.267775
 AIV 	 FLR 	 1.301465
 AIV 	 FLS 	 1.350923
 AIV 	 FMC 	 1.274206
 AIV 	 FOX 	 1.21976
 AIV 	 FOXA 	 1.229966
 AIV 	 FRT 	 0.7488192
 AIV 	 FTI 	 1.34004
 AIV 	 GD 	 1.175092
 AIV 	 GE 	 1.204256
 AIV 	 GGP 	 0.8461944
 AIV 	 GILD 	 1.289169
 AIV 	 GIS 	 1.118631
 AIV 	 GLW 	 1.189082
 AIV 	 GM 	 1.272187
 AIV 	 GOOG 	 1.217942
 AIV 	 GOOGL 	 1.206233
 AIV 	 GPC 	 1.186676
 AIV 	 GPN 	 1.302828
 AIV 	 GPS 	 1.331163
 AIV 	 GRMN 	 1.312288
 AIV 	 GS 	 1.273236
 AIV 	 GT 	 1.260557
 AIV 	 GWW 	 1.328831
 AIV 	 HAL 	 1.305361
 AIV 	 HAS 	 1.282584
 AIV 	 HBAN 	 1.328532
 AIV 	 HBI 	 1.340208
 AIV 	 HCA 	 1.260831
 AIV 	 HCN 	 0.8514417
 AIV 	 HCP 	 0.971944
 AIV 	 HD 	 1.119459
 AIV 	 HES 	 1.28779
 AIV 	 HIG 	 1.238198
 AIV 	 HOG 	 1.272783
 AIV 	 HOLX 	 1.214981
 AIV 	 HON 	 1.15993
 AIV 	 HP 	 1.338706
 AIV 	 HPQ 	 1.357262
 AIV 	 HRB 	 1.316314
 AIV 	 HRL 	 1.350562
 AIV 	 HRS 	 1.211763
 AIV 	 HSIC 	 1.122198
 AIV 	 HST 	 1.062303
 AIV 	 HSY 	 1.181849
 AIV 	 HUM 	 1.256619
 AIV 	 IBM 	 1.23101
 AIV 	 ICE 	 1.403468
 AIV 	 IDXX 	 1.342968
 AIV 	 IFF 	 1.163352
 AIV 	 ILMN 	 1.32194
 AIV 	 INCY 	 1.277591
 AIV 	 INTC 	 1.217994
 AIV 	 INTU 	 1.139715
 AIV 	 IP 	 1.194697
 AIV 	 IPG 	 1.170664
 AIV 	 IR 	 1.189357
 AIV 	 IRM 	 1.107822
 AIV 	 ISRG 	 1.250271
 AIV 	 IT 	 1.226977
 AIV 	 ITW 	 1.179608
 AIV 	 IVZ 	 1.213209
 AIV 	 JBHT 	 1.236625
 AIV 	 JCI 	 1.278217
 AIV 	 JEC 	 1.27201
 AIV 	 JNJ 	 1.171891
 AIV 	 JNPR 	 1.250101
 AIV 	 JPM 	 1.248426
 AIV 	 JWN 	 1.311029
 AIV 	 K 	 1.167314
 AIV 	 KEY 	 1.304233
 AIV 	 KIM 	 0.7762736
 AIV 	 KLAC 	 1.302351
 AIV 	 KMB 	 1.111124
 AIV 	 KMI 	 1.297849
 AIV 	 KMX 	 1.263317
 AIV 	 KO 	 1.15652
 AIV 	 KORS 	 1.37483
 AIV 	 KR 	 1.332342
 AIV 	 KSS 	 1.361947
 AIV 	 KSU 	 1.203489
 AIV 	 L 	 1.195427
 AIV 	 LB 	 1.261764
 AIV 	 LEG 	 1.145004
 AIV 	 LEN 	 1.172544
 AIV 	 LH 	 1.188525
 AIV 	 LKQ 	 1.19597
 AIV 	 LLL 	 1.230082
 AIV 	 LLY 	 1.245691
 AIV 	 LMT 	 1.198054
 AIV 	 LNC 	 1.297017
 AIV 	 LNT 	 1.279295
 AIV 	 LOW 	 1.171834
 AIV 	 LRCX 	 1.237205
 AIV 	 LUK 	 1.281296
 AIV 	 LUV 	 1.257812
 AIV 	 LVLT 	 1.1771
 AIV 	 LYB 	 1.29538
 AIV 	 M 	 1.30859
 AIV 	 MA 	 1.149256
 AIV 	 MAA 	 0.7268468
 AIV 	 MAC 	 0.9817485
 AIV 	 MAR 	 1.19823
 AIV 	 MAS 	 1.217917
 AIV 	 MAT 	 1.300808
 AIV 	 MCD 	 1.167647
 AIV 	 MCHP 	 1.256313
 AIV 	 MCK 	 1.322728
 AIV 	 MCO 	 1.151719
 AIV 	 MDLZ 	 1.153837
 AIV 	 MDT 	 1.1764
 AIV 	 MET 	 1.315096
 AIV 	 MHK 	 1.134727
 AIV 	 MJN 	 1.23776
 AIV 	 MKC 	 1.126701
 AIV 	 MLM 	 1.278358
 AIV 	 MMC 	 1.129129
 AIV 	 MMM 	 1.177018
 AIV 	 MNK 	 1.32477
 AIV 	 MNST 	 1.299661
 AIV 	 MO 	 1.119294
 AIV 	 MON 	 1.252622
 AIV 	 MOS 	 1.324881
 AIV 	 MPC 	 1.322861
 AIV 	 MRK 	 1.22328
 AIV 	 MRO 	 1.322937
 AIV 	 MS 	 1.273701
 AIV 	 MSFT 	 1.1942
 AIV 	 MSI 	 1.238897
 AIV 	 MTB 	 1.269225
 AIV 	 MTD 	 1.175081
 AIV 	 MU 	 1.280329
 AIV 	 MUR 	 1.330418
 AIV 	 MYL 	 1.295663
 AIV 	 NAVI 	 1.291898
 AIV 	 NBL 	 1.299957
 AIV 	 NDAQ 	 1.203528
 AIV 	 NEE 	 1.03885
 AIV 	 NEM 	 1.314028
 AIV 	 NFLX 	 1.383055
